RECORDING_SESSION_LABEL,TRIAL_INDEX,image,experiment,n_fix,fix_mean,fix_max,norm_fix_mean,norm_fix_max,x_regressions,y_regressions,up_freq,down_freq,left_freq,right_freq,min_duration,avg_duration,max_duration,min_vel,avg_vel,max_vel,min_ampl,avg_ampl,max_ampl,min_angle,avg_angle,max_angle,min_distance,avg_distance,max_distance,min_slope,avg_slope,max_slope
42,2,ReadingWITHinterference.jpg,7,83,269.8313253012048,784,0.3441726088025571,1,31,37,0.0711610486891385,0.0430711610486891,0.348314606741573,0.5318352059925093,16,54.31460674157304,614,1.71,110.3506554307116,815.98,0.07,6.0100561797752805,30.73,-179.86,6.633932584269663,179.92,2.8861739379323152,198.96001854519,1269.8572557575123,-3.139739555980499,-0.1136205626998868,3.138350423172078
50,2,ReadingWITHinterference.jpg,7,46,401.1739130434783,962,0.4170206996293953,1,16,20,0.0711610486891385,0.0430711610486891,0.348314606741573,0.5318352059925093,16,54.31460674157304,614,1.71,110.3506554307116,815.98,0.07,6.0100561797752805,30.73,-179.86,6.633932584269663,179.92,2.8861739379323152,198.96001854519,1269.8572557575123,-3.139739555980499,-0.1136205626998868,3.138350423172078
53,2,ReadingWITHinterference.jpg,7,102,248.9803921568627,682,0.3650738887930539,1,51,51,0.0711610486891385,0.0430711610486891,0.348314606741573,0.5318352059925093,16,54.31460674157304,614,1.71,110.3506554307116,815.98,0.07,6.0100561797752805,30.73,-179.86,6.633932584269663,179.92,2.8861739379323152,198.96001854519,1269.8572557575123,-3.139739555980499,-0.1136205626998868,3.138350423172078
58,2,ReadingWITHinterference.jpg,7,62,311.6451612903226,1102,0.2827996018968444,1,26,28,0.0711610486891385,0.0430711610486891,0.348314606741573,0.5318352059925093,16,54.31460674157304,614,1.71,110.3506554307116,815.98,0.07,6.0100561797752805,30.73,-179.86,6.633932584269663,179.92,2.8861739379323152,198.96001854519,1269.8572557575123,-3.139739555980499,-0.1136205626998868,3.138350423172078
66,2,ReadingWITHinterference.jpg,7,63,266.3174603174603,1162,0.2291888643007404,1,22,36,0.0711610486891385,0.0430711610486891,0.348314606741573,0.5318352059925093,16,54.31460674157304,614,1.71,110.3506554307116,815.98,0.07,6.0100561797752805,30.73,-179.86,6.633932584269663,179.92,2.8861739379323152,198.96001854519,1269.8572557575123,-3.139739555980499,-0.1136205626998868,3.138350423172078
8,3,NamingWITHinterference.jpg,7,94,216.4468085106383,776,0.2789262996271112,1,42,44,0.0811258278145695,0.0562913907284768,0.3526490066225166,0.48841059602649,16,77.54304635761589,2438,0.02,99.0707284768212,504.99,0.0,5.855612582781457,37.37,-179.84,-3.443940397350994,180.0,0.1414213562373416,195.92340231258083,1480.2764944428457,-3.13823828574452,0.0654107517571731,3.141592653589793
24,3,NamingWITHinterference.jpg,7,48,261.0833333333333,1158,0.2254605641911341,1,18,24,0.0811258278145695,0.0562913907284768,0.3526490066225166,0.48841059602649,16,77.54304635761589,2438,0.02,99.0707284768212,504.99,0.0,5.855612582781457,37.37,-179.84,-3.443940397350994,180.0,0.1414213562373416,195.92340231258083,1480.2764944428457,-3.13823828574452,0.0654107517571731,3.141592653589793
32,3,NamingWITHinterference.jpg,7,51,305.8431372549019,948,0.3226193430958881,1,21,27,0.0811258278145695,0.0562913907284768,0.3526490066225166,0.48841059602649,16,77.54304635761589,2438,0.02,99.0707284768212,504.99,0.0,5.855612582781457,37.37,-179.84,-3.443940397350994,180.0,0.1414213562373416,195.92340231258083,1480.2764944428457,-3.13823828574452,0.0654107517571731,3.141592653589793
42,3,NamingWITHinterference.jpg,7,129,277.6744186046512,1374,0.2020920077180867,1,57,57,0.0811258278145695,0.0562913907284768,0.3526490066225166,0.48841059602649,16,77.54304635761589,2438,0.02,99.0707284768212,504.99,0.0,5.855612582781457,37.37,-179.84,-3.443940397350994,180.0,0.1414213562373416,195.92340231258083,1480.2764944428457,-3.13823828574452,0.0654107517571731,3.141592653589793
50,3,NamingWITHinterference.jpg,7,84,358.952380952381,1916,0.1873446664678398,1,39,39,0.0811258278145695,0.0562913907284768,0.3526490066225166,0.48841059602649,16,77.54304635761589,2438,0.02,99.0707284768212,504.99,0.0,5.855612582781457,37.37,-179.84,-3.443940397350994,180.0,0.1414213562373416,195.92340231258083,1480.2764944428457,-3.13823828574452,0.0654107517571731,3.141592653589793
53,3,NamingWITHinterference.jpg,7,69,306.8985507246377,982,0.3125239824079813,1,29,34,0.0811258278145695,0.0562913907284768,0.3526490066225166,0.48841059602649,16,77.54304635761589,2438,0.02,99.0707284768212,504.99,0.0,5.855612582781457,37.37,-179.84,-3.443940397350994,180.0,0.1414213562373416,195.92340231258083,1480.2764944428457,-3.13823828574452,0.0654107517571731,3.141592653589793
58,3,NamingWITHinterference.jpg,7,71,329.2394366197183,1038,0.3171863551249695,1,33,30,0.0811258278145695,0.0562913907284768,0.3526490066225166,0.48841059602649,16,77.54304635761589,2438,0.02,99.0707284768212,504.99,0.0,5.855612582781457,37.37,-179.84,-3.443940397350994,180.0,0.1414213562373416,195.92340231258083,1480.2764944428457,-3.13823828574452,0.0654107517571731,3.141592653589793
66,3,NamingWITHinterference.jpg,7,65,304.0923076923077,1266,0.2401992951755985,1,23,33,0.0811258278145695,0.0562913907284768,0.3526490066225166,0.48841059602649,16,77.54304635761589,2438,0.02,99.0707284768212,504.99,0.0,5.855612582781457,37.37,-179.84,-3.443940397350994,180.0,0.1414213562373416,195.92340231258083,1480.2764944428457,-3.13823828574452,0.0654107517571731,3.141592653589793
8,4,NamingWITHOUTinterference.jpg,7,89,228.9438202247191,884,0.2589862219736642,1,41,45,0.0734126984126984,0.0535714285714285,0.3412698412698413,0.5138888888888888,16,64.01587301587301,1880,0.42,103.42119047619047,308.97,0.02,6.044226190476191,30.2,-179.91,-0.7149007936507932,179.46,0.6708203932499306,205.2387922393,1111.547425888792,-3.129179498091913,0.0115368532626409,3.139519043290751
24,4,NamingWITHOUTinterference.jpg,7,42,275.047619047619,1422,0.1934230794990289,1,16,15,0.0734126984126984,0.0535714285714285,0.3412698412698413,0.5138888888888888,16,64.01587301587301,1880,0.42,103.42119047619047,308.97,0.02,6.044226190476191,30.2,-179.91,-0.7149007936507932,179.46,0.6708203932499306,205.2387922393,1111.547425888792,-3.129179498091913,0.0115368532626409,3.139519043290751
32,4,NamingWITHOUTinterference.jpg,7,57,351.1578947368421,1018,0.3449488160479784,1,20,26,0.0734126984126984,0.0535714285714285,0.3412698412698413,0.5138888888888888,16,64.01587301587301,1880,0.42,103.42119047619047,308.97,0.02,6.044226190476191,30.2,-179.91,-0.7149007936507932,179.46,0.6708203932499306,205.2387922393,1111.547425888792,-3.129179498091913,0.0115368532626409,3.139519043290751
42,4,NamingWITHOUTinterference.jpg,7,90,230.8888888888889,810,0.2850480109739369,1,40,44,0.0734126984126984,0.0535714285714285,0.3412698412698413,0.5138888888888888,16,64.01587301587301,1880,0.42,103.42119047619047,308.97,0.02,6.044226190476191,30.2,-179.91,-0.7149007936507932,179.46,0.6708203932499306,205.2387922393,1111.547425888792,-3.129179498091913,0.0115368532626409,3.139519043290751
50,4,NamingWITHOUTinterference.jpg,7,49,310.8571428571428,964,0.3224659158269116,1,23,25,0.0734126984126984,0.0535714285714285,0.3412698412698413,0.5138888888888888,16,64.01587301587301,1880,0.42,103.42119047619047,308.97,0.02,6.044226190476191,30.2,-179.91,-0.7149007936507932,179.46,0.6708203932499306,205.2387922393,1111.547425888792,-3.129179498091913,0.0115368532626409,3.139519043290751
53,4,NamingWITHOUTinterference.jpg,7,64,258.0625,674,0.3828820474777448,1,31,29,0.0734126984126984,0.0535714285714285,0.3412698412698413,0.5138888888888888,16,64.01587301587301,1880,0.42,103.42119047619047,308.97,0.02,6.044226190476191,30.2,-179.91,-0.7149007936507932,179.46,0.6708203932499306,205.2387922393,1111.547425888792,-3.129179498091913,0.0115368532626409,3.139519043290751
58,4,NamingWITHOUTinterference.jpg,7,52,317.6538461538461,864,0.3676549145299145,1,19,24,0.0734126984126984,0.0535714285714285,0.3412698412698413,0.5138888888888888,16,64.01587301587301,1880,0.42,103.42119047619047,308.97,0.02,6.044226190476191,30.2,-179.91,-0.7149007936507932,179.46,0.6708203932499306,205.2387922393,1111.547425888792,-3.129179498091913,0.0115368532626409,3.139519043290751
66,4,NamingWITHOUTinterference.jpg,7,68,268.6470588235294,924,0.2907435701553349,1,24,33,0.0734126984126984,0.0535714285714285,0.3412698412698413,0.5138888888888888,16,64.01587301587301,1880,0.42,103.42119047619047,308.97,0.02,6.044226190476191,30.2,-179.91,-0.7149007936507932,179.46,0.6708203932499306,205.2387922393,1111.547425888792,-3.129179498091913,0.0115368532626409,3.139519043290751
9,1,ReadingWITHOUTinterference.jpg,8,67,218.5970149253731,1114,0.1962271229132614,1,28,33,0.0838323353293413,0.0389221556886227,0.3278443113772455,0.5449101796407185,16,71.17065868263474,3108,1.28,106.07488023952097,346.4,0.09,5.945479041916167,44.84,-179.87,11.257110778443112,180.0,3.634556369077272,200.0659867389493,1902.998279032328,-3.1389251040651285,-0.17666396162302,3.141592653589793
17,1,ReadingWITHOUTinterference.jpg,8,91,201.1208791208791,720,0.2793345543345543,1,30,49,0.0838323353293413,0.0389221556886227,0.3278443113772455,0.5449101796407185,16,71.17065868263474,3108,1.28,106.07488023952097,346.4,0.09,5.945479041916167,44.84,-179.87,11.257110778443112,180.0,3.634556369077272,200.0659867389493,1902.998279032328,-3.1389251040651285,-0.17666396162302,3.141592653589793
25,1,ReadingWITHOUTinterference.jpg,8,83,221.1807228915663,956,0.2313605887987095,1,34,34,0.0838323353293413,0.0389221556886227,0.3278443113772455,0.5449101796407185,16,71.17065868263474,3108,1.28,106.07488023952097,346.4,0.09,5.945479041916167,44.84,-179.87,11.257110778443112,180.0,3.634556369077272,200.0659867389493,1902.998279032328,-3.1389251040651285,-0.17666396162302,3.141592653589793
33,1,ReadingWITHOUTinterference.jpg,8,81,212.3703703703704,740,0.286986986986987,1,36,37,0.0838323353293413,0.0389221556886227,0.3278443113772455,0.5449101796407185,16,71.17065868263474,3108,1.28,106.07488023952097,346.4,0.09,5.945479041916167,44.84,-179.87,11.257110778443112,180.0,3.634556369077272,200.0659867389493,1902.998279032328,-3.1389251040651285,-0.17666396162302,3.141592653589793
43,1,ReadingWITHOUTinterference.jpg,8,123,359.3983739837398,1532,0.2345942388927806,1,54,62,0.0838323353293413,0.0389221556886227,0.3278443113772455,0.5449101796407185,16,71.17065868263474,3108,1.28,106.07488023952097,346.4,0.09,5.945479041916167,44.84,-179.87,11.257110778443112,180.0,3.634556369077272,200.0659867389493,1902.998279032328,-3.1389251040651285,-0.17666396162302,3.141592653589793
51,1,ReadingWITHOUTinterference.jpg,8,93,247.9784946236559,832,0.2980510752688172,1,34,42,0.0838323353293413,0.0389221556886227,0.3278443113772455,0.5449101796407185,16,71.17065868263474,3108,1.28,106.07488023952097,346.4,0.09,5.945479041916167,44.84,-179.87,11.257110778443112,180.0,3.634556369077272,200.0659867389493,1902.998279032328,-3.1389251040651285,-0.17666396162302,3.141592653589793
59,1,ReadingWITHOUTinterference.jpg,8,84,324.9285714285714,1240,0.2620391705069124,1,28,42,0.0838323353293413,0.0389221556886227,0.3278443113772455,0.5449101796407185,16,71.17065868263474,3108,1.28,106.07488023952097,346.4,0.09,5.945479041916167,44.84,-179.87,11.257110778443112,180.0,3.634556369077272,200.0659867389493,1902.998279032328,-3.1389251040651285,-0.17666396162302,3.141592653589793
67,1,ReadingWITHOUTinterference.jpg,8,53,350.1132075471698,838,0.4177961903904174,1,22,30,0.0838323353293413,0.0389221556886227,0.3278443113772455,0.5449101796407185,16,71.17065868263474,3108,1.28,106.07488023952097,346.4,0.09,5.945479041916167,44.84,-179.87,11.257110778443112,180.0,3.634556369077272,200.0659867389493,1902.998279032328,-3.1389251040651285,-0.17666396162302,3.141592653589793
9,2,ReadingWITHinterference.jpg,8,70,196.8285714285714,882,0.2231616456106252,1,26,31,0.083710407239819,0.0542986425339366,0.33710407239819,0.5158371040723982,16,59.31674208144796,290,1.89,118.32294117647058,416.61,0.09,7.046945701357466,33.33,-179.96,0.3167873303167421,179.61,2.657066051117277,237.00910464326563,1179.929014814027,-3.132418599044684,-0.0057308833159837,3.1405509872998865
17,2,ReadingWITHinterference.jpg,8,55,212.8363636363636,592,0.3595208845208845,1,21,28,0.083710407239819,0.0542986425339366,0.33710407239819,0.5158371040723982,16,59.31674208144796,290,1.89,118.32294117647058,416.61,0.09,7.046945701357466,33.33,-179.96,0.3167873303167421,179.61,2.657066051117277,237.00910464326563,1179.929014814027,-3.132418599044684,-0.0057308833159837,3.1405509872998865
25,2,ReadingWITHinterference.jpg,8,64,250.09375,958,0.2610581941544885,1,28,20,0.083710407239819,0.0542986425339366,0.33710407239819,0.5158371040723982,16,59.31674208144796,290,1.89,118.32294117647058,416.61,0.09,7.046945701357466,33.33,-179.96,0.3167873303167421,179.61,2.657066051117277,237.00910464326563,1179.929014814027,-3.132418599044684,-0.0057308833159837,3.1405509872998865
33,2,ReadingWITHinterference.jpg,8,73,237.3424657534246,946,0.2508905557647195,1,33,32,0.083710407239819,0.0542986425339366,0.33710407239819,0.5158371040723982,16,59.31674208144796,290,1.89,118.32294117647058,416.61,0.09,7.046945701357466,33.33,-179.96,0.3167873303167421,179.61,2.657066051117277,237.00910464326563,1179.929014814027,-3.132418599044684,-0.0057308833159837,3.1405509872998865
43,2,ReadingWITHinterference.jpg,8,56,289.8571428571428,2906,0.09974437125159767,1,22,25,0.083710407239819,0.0542986425339366,0.33710407239819,0.5158371040723982,16,59.31674208144796,290,1.89,118.32294117647058,416.61,0.09,7.046945701357466,33.33,-179.96,0.3167873303167421,179.61,2.657066051117277,237.00910464326563,1179.929014814027,-3.132418599044684,-0.0057308833159837,3.1405509872998865
51,2,ReadingWITHinterference.jpg,8,54,246.8518518518518,904,0.2730662078007211,1,22,25,0.083710407239819,0.0542986425339366,0.33710407239819,0.5158371040723982,16,59.31674208144796,290,1.89,118.32294117647058,416.61,0.09,7.046945701357466,33.33,-179.96,0.3167873303167421,179.61,2.657066051117277,237.00910464326563,1179.929014814027,-3.132418599044684,-0.0057308833159837,3.1405509872998865
59,2,ReadingWITHinterference.jpg,8,42,571.4761904761905,3942,0.1449711289893938,1,19,17,0.083710407239819,0.0542986425339366,0.33710407239819,0.5158371040723982,16,59.31674208144796,290,1.89,118.32294117647058,416.61,0.09,7.046945701357466,33.33,-179.96,0.3167873303167421,179.61,2.657066051117277,237.00910464326563,1179.929014814027,-3.132418599044684,-0.0057308833159837,3.1405509872998865
67,2,ReadingWITHinterference.jpg,8,34,384.4117647058824,1518,0.2532356816244284,1,11,22,0.083710407239819,0.0542986425339366,0.33710407239819,0.5158371040723982,16,59.31674208144796,290,1.89,118.32294117647058,416.61,0.09,7.046945701357466,33.33,-179.96,0.3167873303167421,179.61,2.657066051117277,237.00910464326563,1179.929014814027,-3.132418599044684,-0.0057308833159837,3.1405509872998865
9,3,NamingWITHOUTinterference.jpg,8,60,231.3333333333333,786,0.2943172179813401,1,24,25,0.0717488789237668,0.0336322869955156,0.3340807174887892,0.5493273542600897,16,57.336322869955154,496,1.32,113.69760089686098,329.87,0.1,6.635807174887892,32.71,-179.93,13.668565022421523,180.0,3.4828149534536634,221.010109737073,1189.7166469374124,-3.1350567989438622,-0.2201200011624016,3.141592653589793
17,3,NamingWITHOUTinterference.jpg,8,54,238.3703703703704,876,0.2721122949433452,1,21,24,0.0717488789237668,0.0336322869955156,0.3340807174887892,0.5493273542600897,16,57.336322869955154,496,1.32,113.69760089686098,329.87,0.1,6.635807174887892,32.71,-179.93,13.668565022421523,180.0,3.4828149534536634,221.010109737073,1189.7166469374124,-3.1350567989438622,-0.2201200011624016,3.141592653589793
25,3,NamingWITHOUTinterference.jpg,8,76,233.8684210526316,448,0.5220277255639098,1,29,41,0.0717488789237668,0.0336322869955156,0.3340807174887892,0.5493273542600897,16,57.336322869955154,496,1.32,113.69760089686098,329.87,0.1,6.635807174887892,32.71,-179.93,13.668565022421523,180.0,3.4828149534536634,221.010109737073,1189.7166469374124,-3.1350567989438622,-0.2201200011624016,3.141592653589793
33,3,NamingWITHOUTinterference.jpg,8,70,233.6,772,0.3025906735751295,1,27,34,0.0717488789237668,0.0336322869955156,0.3340807174887892,0.5493273542600897,16,57.336322869955154,496,1.32,113.69760089686098,329.87,0.1,6.635807174887892,32.71,-179.93,13.668565022421523,180.0,3.4828149534536634,221.010109737073,1189.7166469374124,-3.1350567989438622,-0.2201200011624016,3.141592653589793
43,3,NamingWITHOUTinterference.jpg,8,41,361.0731707317073,1210,0.2984075791171135,1,17,21,0.0717488789237668,0.0336322869955156,0.3340807174887892,0.5493273542600897,16,57.336322869955154,496,1.32,113.69760089686098,329.87,0.1,6.635807174887892,32.71,-179.93,13.668565022421523,180.0,3.4828149534536634,221.010109737073,1189.7166469374124,-3.1350567989438622,-0.2201200011624016,3.141592653589793
51,3,NamingWITHOUTinterference.jpg,8,57,239.2982456140351,786,0.3044506941654391,1,20,27,0.0717488789237668,0.0336322869955156,0.3340807174887892,0.5493273542600897,16,57.336322869955154,496,1.32,113.69760089686098,329.87,0.1,6.635807174887892,32.71,-179.93,13.668565022421523,180.0,3.4828149534536634,221.010109737073,1189.7166469374124,-3.1350567989438622,-0.2201200011624016,3.141592653589793
59,3,NamingWITHOUTinterference.jpg,8,51,364.7058823529412,820,0.4447632711621234,1,19,24,0.0717488789237668,0.0336322869955156,0.3340807174887892,0.5493273542600897,16,57.336322869955154,496,1.32,113.69760089686098,329.87,0.1,6.635807174887892,32.71,-179.93,13.668565022421523,180.0,3.4828149534536634,221.010109737073,1189.7166469374124,-3.1350567989438622,-0.2201200011624016,3.141592653589793
67,3,NamingWITHOUTinterference.jpg,8,45,368.7555555555555,1076,0.3427096241222635,1,15,31,0.0717488789237668,0.0336322869955156,0.3340807174887892,0.5493273542600897,16,57.336322869955154,496,1.32,113.69760089686098,329.87,0.1,6.635807174887892,32.71,-179.93,13.668565022421523,180.0,3.4828149534536634,221.010109737073,1189.7166469374124,-3.1350567989438622,-0.2201200011624016,3.141592653589793
9,4,NamingWITHinterference.jpg,8,44,292.2272727272727,1254,0.2330361026533276,1,15,23,0.0798122065727699,0.0539906103286385,0.3497652582159624,0.4906103286384976,16,81.38967136150235,1760,0.22,112.381220657277,993.18,0.02,7.0,45.69,-179.6,9.401032863849764,179.96,0.9219544457292764,234.8281826977461,1716.9837331786227,-3.140702181875023,-0.1640133596257195,3.132299991790924
17,4,NamingWITHinterference.jpg,8,76,241.578947368421,1330,0.1816383062920459,1,37,44,0.0798122065727699,0.0539906103286385,0.3497652582159624,0.4906103286384976,16,81.38967136150235,1760,0.22,112.381220657277,993.18,0.02,7.0,45.69,-179.6,9.401032863849764,179.96,0.9219544457292764,234.8281826977461,1716.9837331786227,-3.140702181875023,-0.1640133596257195,3.132299991790924
25,4,NamingWITHinterference.jpg,8,57,264.6666666666667,932,0.2839771101573677,1,24,27,0.0798122065727699,0.0539906103286385,0.3497652582159624,0.4906103286384976,16,81.38967136150235,1760,0.22,112.381220657277,993.18,0.02,7.0,45.69,-179.6,9.401032863849764,179.96,0.9219544457292764,234.8281826977461,1716.9837331786227,-3.140702181875023,-0.1640133596257195,3.132299991790924
33,4,NamingWITHinterference.jpg,8,71,260.3380281690141,1076,0.2419498403057752,1,29,33,0.0798122065727699,0.0539906103286385,0.3497652582159624,0.4906103286384976,16,81.38967136150235,1760,0.22,112.381220657277,993.18,0.02,7.0,45.69,-179.6,9.401032863849764,179.96,0.9219544457292764,234.8281826977461,1716.9837331786227,-3.140702181875023,-0.1640133596257195,3.132299991790924
43,4,NamingWITHinterference.jpg,8,57,344.3859649122807,952,0.361749963143152,1,27,23,0.0798122065727699,0.0539906103286385,0.3497652582159624,0.4906103286384976,16,81.38967136150235,1760,0.22,112.381220657277,993.18,0.02,7.0,45.69,-179.6,9.401032863849764,179.96,0.9219544457292764,234.8281826977461,1716.9837331786227,-3.140702181875023,-0.1640133596257195,3.132299991790924
51,4,NamingWITHinterference.jpg,8,52,328.1153846153846,874,0.3754180602006689,1,19,25,0.0798122065727699,0.0539906103286385,0.3497652582159624,0.4906103286384976,16,81.38967136150235,1760,0.22,112.381220657277,993.18,0.02,7.0,45.69,-179.6,9.401032863849764,179.96,0.9219544457292764,234.8281826977461,1716.9837331786227,-3.140702181875023,-0.1640133596257195,3.132299991790924
59,4,NamingWITHinterference.jpg,8,37,450.5405405405405,1230,0.3662931223906833,1,15,17,0.0798122065727699,0.0539906103286385,0.3497652582159624,0.4906103286384976,16,81.38967136150235,1760,0.22,112.381220657277,993.18,0.02,7.0,45.69,-179.6,9.401032863849764,179.96,0.9219544457292764,234.8281826977461,1716.9837331786227,-3.140702181875023,-0.1640133596257195,3.132299991790924
67,4,NamingWITHinterference.jpg,8,40,423.85,1574,0.26928208386277,1,14,22,0.0798122065727699,0.0539906103286385,0.3497652582159624,0.4906103286384976,16,81.38967136150235,1760,0.22,112.381220657277,993.18,0.02,7.0,45.69,-179.6,9.401032863849764,179.96,0.9219544457292764,234.8281826977461,1716.9837331786227,-3.140702181875023,-0.1640133596257195,3.132299991790924
