experiment,image,item,Trial_Index_,CURRENT_SAC_START_X,CURRENT_SAC_START_Y,CURRENT_SAC_END_X,CURRENT_SAC_END_Y,CURRENT_SAC_ANGLE,CURRENT_SAC_AMPLITUDE,CURRENT_SAC_AVG_VELOCITY,CURRENT_SAC_DIRECTION,CURRENT_SAC_DURATION,CURRENT_SAC_INDEX,CURRENT_SAC_END_INTEREST_AREAS,CURRENT_SAC_END_INTEREST_AREA_ID,EYE_USED,CURRENT_SAC_BLINK_DURATION,CURRENT_SAC_BLINK_END,CURRENT_SAC_BLINK_START
1,NamingWITHOUTinterference.jpg,2,2,109.0,281.1,85.8,285.0,-172.67,0.72,35.82,LEFT,20,50,[ 2],2,LEFT,.,.,.
1,NamingWITHOUTinterference.jpg,2,2,99.1,284.5,331.7,269.4,2.82,7.25,120.91,RIGHT,60,51,[ 6],6,LEFT,.,.,.
1,NamingWITHOUTinterference.jpg,2,2,345.2,269.4,366.9,261.0,16.24,0.72,35.76,RIGHT,20,52,[ 6],6,LEFT,.,.,.
1,NamingWITHOUTinterference.jpg,2,2,360.7,261.9,599.5,258.8,0.56,7.55,157.2,RIGHT,48,53,[ 10],10,LEFT,.,.,.
1,NamingWITHOUTinterference.jpg,2,2,615.4,261.9,635.7,273.5,-23.28,0.7,38.73,RIGHT,18,54,[ 10],10,LEFT,.,.,.
1,NamingWITHOUTinterference.jpg,2,2,631.0,271.6,869.2,289.9,-3.35,7.36,115.07,RIGHT,64,55,[ 14],14,LEFT,.,.,.
1,NamingWITHOUTinterference.jpg,2,2,879.2,298.9,843.3,294.5,174.63,1.1,39.2,LEFT,28,56,[ 14],14,LEFT,.,.,.
1,NamingWITHOUTinterference.jpg,2,2,846.8,291.7,937.2,297.2,-2.69,2.72,71.63,RIGHT,38,57,[ 14],14,LEFT,.,.,.
1,NamingWITHOUTinterference.jpg,2,2,935.4,295.1,176.8,454.0,-170.89,23.35,248.43,LEFT,94,58,[ 3],3,LEFT,.,.,.
1,NamingWITHOUTinterference.jpg,2,2,171.3,454.9,104.4,465.7,-172.99,2.07,64.71,LEFT,32,59,[ 3],3,LEFT,.,.,.
1,NamingWITHOUTinterference.jpg,2,2,117.9,457.3,328.8,463.9,-1.36,6.56,149.13,RIGHT,44,60,[ 7],7,LEFT,.,.,.
1,NamingWITHOUTinterference.jpg,2,2,345.1,465.1,316.4,463.0,176.85,0.91,37.72,LEFT,24,61,[ 7],7,LEFT,.,.,.
1,NamingWITHOUTinterference.jpg,2,2,319.8,462.6,616.9,463.2,-0.09,9.33,166.57,RIGHT,56,62,[ 11],11,LEFT,.,.,.
1,NamingWITHOUTinterference.jpg,2,2,627.6,466.6,624.4,454.0,108.63,0.32,2.13,.,148,63,[ 11],11,LEFT,64,17944,17882
1,NamingWITHOUTinterference.jpg,2,2,624.5,474.5,866.3,467.3,1.3,7.44,120.03,RIGHT,62,64,[ 15],15,LEFT,.,.,.
1,NamingWITHOUTinterference.jpg,2,2,872.2,467.8,847.5,465.7,176.27,0.75,41.54,LEFT,18,65,[ 15],15,LEFT,.,.,.
1,NamingWITHOUTinterference.jpg,2,2,854.5,465.7,142.2,652.3,-168.7,22.04,250.51,LEFT,88,66,[ 4],4,LEFT,.,.,.
1,NamingWITHOUTinterference.jpg,2,2,138.8,658.3,65.1,683.4,-165.54,2.31,72.19,LEFT,32,67,[ 4],4,LEFT,.,.,.
1,NamingWITHOUTinterference.jpg,2,2,71.8,683.4,285.4,659.8,4.76,6.56,149.2,RIGHT,44,68,[ 8],8,LEFT,.,.,.
1,NamingWITHOUTinterference.jpg,2,2,298.4,652.5,368.0,663.0,-6.43,2.19,68.51,RIGHT,32,69,[ 8],8,LEFT,.,.,.
1,NamingWITHOUTinterference.jpg,2,2,363.4,659.3,331.8,658.7,179.19,0.99,41.21,LEFT,24,70,[ 8],8,LEFT,.,.,.
1,NamingWITHOUTinterference.jpg,2,2,336.1,657.3,562.7,670.4,-2.47,7.08,122.01,RIGHT,58,71,[ 12],12,LEFT,.,.,.
1,NamingWITHOUTinterference.jpg,2,2,577.2,663.2,632.3,662.7,0.39,1.71,53.48,RIGHT,32,72,[ 12],12,LEFT,.,.,.
1,NamingWITHOUTinterference.jpg,2,2,635.8,666.8,907.7,687.5,-3.29,8.24,164.81,RIGHT,50,73,[ 16],16,LEFT,.,.,.
1,NamingWITHOUTinterference.jpg,2,2,907.6,688.7,886.3,673.5,151.47,0.72,32.8,LEFT,22,74,[ 16],16,LEFT,.,.,.
1,NamingWITHOUTinterference.jpg,2,2,894.5,691.5,566.4,476.7,153.59,11.32,195.24,LEFT,58,75,[ 11],11,LEFT,.,.,.
1,NamingWITHOUTinterference.jpg,2,2,561.9,461.4,403.0,1310.2,-104.5,19.46,226.3,DOWN,86,76,[ ],.,LEFT,.,.,.
1,NamingWITHOUTinterference.jpg,2,2,415.0,1316.5,396.3,1421.6,-104.4,2.23,46.42,DOWN,48,77,[ ],.,LEFT,.,.,.
1,NamingWITHOUTinterference.jpg,2,2,404.2,1423.9,395.4,1358.4,100.98,1.37,48.88,UP,28,78,[ ],.,LEFT,.,.,.
1,NamingWITHOUTinterference.jpg,2,2,396.1,1371.1,285.4,363.8,98.68,22.64,235.87,UP,96,79,[ 6],6,LEFT,.,.,.
1,NamingWITHOUTinterference.jpg,2,2,290.3,346.2,158.9,255.5,152.42,4.69,111.7,LEFT,42,80,[ 2],2,LEFT,.,.,.
1,NamingWITHOUTinterference.jpg,2,2,160.0,248.9,357.2,179.8,14.79,6.44,146.46,RIGHT,44,81,[ 5],5,LEFT,.,.,.
1,NamingWITHOUTinterference.jpg,2,2,378.6,177.3,579.9,119.7,12.09,6.56,105.75,RIGHT,62,82,[ 9],9,LEFT,.,.,.
1,NamingWITHOUTinterference.jpg,2,2,587.7,120.4,430.1,116.0,178.8,5.01,92.82,LEFT,54,83,[ 5],5,LEFT,.,.,.
1,ReadingWITHinterference.jpg,3,3,48.3,88.9,227.4,160.5,-16.89,5.78,99.6,RIGHT,58,1,[ 1],1,LEFT,.,.,.
1,ReadingWITHinterference.jpg,3,3,243.5,173.2,259.8,185.8,-30.24,0.59,37.14,RIGHT,16,2,[ 5],5,LEFT,.,.,.
1,ReadingWITHinterference.jpg,3,3,256.3,181.6,345.0,172.2,4.55,2.82,82.95,RIGHT,34,3,[ 5],5,LEFT,.,.,.
1,ReadingWITHinterference.jpg,3,3,348.0,173.7,445.2,164.2,4.18,3.11,86.35,RIGHT,36,4,[ 5],5,LEFT,.,.,.
1,ReadingWITHinterference.jpg,3,3,448.2,164.9,499.3,169.2,-3.61,1.64,58.42,RIGHT,28,5,[ 5],5,LEFT,.,.,.
1,ReadingWITHinterference.jpg,3,3,495.8,169.6,615.1,174.9,-1.91,3.8,100.04,RIGHT,38,6,[ 9],9,LEFT,.,.,.
1,ReadingWITHinterference.jpg,3,3,614.7,175.1,567.0,171.7,176.93,1.52,50.63,LEFT,30,7,[ 9],9,LEFT,.,.,.
1,ReadingWITHinterference.jpg,3,3,572.2,173.7,755.3,191.2,-4.13,5.79,93.4,RIGHT,62,8,[ 9],9,LEFT,.,.,.
1,ReadingWITHinterference.jpg,3,3,765.4,199.5,734.7,188.5,164.81,1.0,35.56,LEFT,28,9,[ 9],9,LEFT,.,.,.
1,ReadingWITHinterference.jpg,3,3,739.6,193.5,617.3,182.0,175.94,3.87,74.5,LEFT,52,10,[ 9],9,LEFT,.,.,.
1,ReadingWITHinterference.jpg,3,3,607.2,189.4,653.8,197.3,-7.26,1.49,49.79,RIGHT,30,11,[ 10],10,LEFT,.,.,.
1,ReadingWITHinterference.jpg,3,3,653.9,196.3,678.7,199.7,-5.9,0.79,35.86,RIGHT,22,12,[ 10],10,LEFT,.,.,.
1,ReadingWITHinterference.jpg,3,3,674.2,194.3,760.0,200.3,-3.03,2.7,75.05,RIGHT,36,13,[ 10],10,LEFT,.,.,.
1,ReadingWITHinterference.jpg,3,3,751.4,207.6,728.6,204.1,173.35,0.72,32.76,LEFT,22,14,[ 10],10,LEFT,.,.,.
1,ReadingWITHinterference.jpg,3,3,738.2,209.7,390.3,457.7,-151.69,12.35,187.1,LEFT,66,15,[ 7],7,LEFT,.,.,.
1,ReadingWITHinterference.jpg,3,3,388.2,470.8,238.8,356.9,150.15,5.39,117.2,LEFT,46,16,[ 2],2,LEFT,.,.,.
1,ReadingWITHinterference.jpg,3,3,231.4,362.6,177.1,361.4,179.04,1.67,55.79,LEFT,30,17,[ 2],2,LEFT,.,.,.
1,ReadingWITHinterference.jpg,3,3,183.8,353.5,369.5,335.0,4.29,5.68,129.03,RIGHT,44,18,[ 6],6,LEFT,.,.,.
1,ReadingWITHinterference.jpg,3,3,380.7,335.1,456.1,327.4,4.38,2.31,68.02,RIGHT,34,19,[ 6],6,LEFT,.,.,.
1,ReadingWITHinterference.jpg,3,3,458.3,328.4,419.1,290.0,143.69,1.49,46.63,LEFT,32,20,[ 6],6,LEFT,.,.,.
1,ReadingWITHinterference.jpg,3,3,418.6,293.6,161.0,127.8,154.16,8.71,181.53,LEFT,48,21,[ 1],1,LEFT,.,.,.
1,ReadingWITHinterference.jpg,3,3,155.3,120.6,122.2,89.3,144.45,1.22,40.78,LEFT,30,22,"[ 1, 999]",1,LEFT,.,.,.
1,ReadingWITHinterference.jpg,3,3,124.1,99.6,167.0,94.3,5.32,1.31,46.63,RIGHT,28,23,[ 1],1,LEFT,.,.,.
1,ReadingWITHinterference.jpg,3,3,156.9,97.1,135.5,99.4,-175.36,0.65,40.85,LEFT,16,24,"[ 1, 999]",1,LEFT,.,.,.
1,ReadingWITHinterference.jpg,3,3,138.9,96.4,343.7,78.4,3.78,6.33,102.17,RIGHT,62,25,[ 5],5,LEFT,.,.,.
1,ReadingWITHinterference.jpg,3,3,358.3,82.3,394.8,87.0,-5.49,1.15,41.05,RIGHT,28,26,[ 5],5,LEFT,.,.,.
1,ReadingWITHinterference.jpg,3,3,389.6,86.0,620.2,87.0,-0.19,7.21,112.6,RIGHT,64,27,[ 9],9,LEFT,.,.,.
1,ReadingWITHinterference.jpg,3,3,627.5,96.0,603.8,96.3,-179.46,0.74,33.51,LEFT,22,28,[ 9],9,LEFT,.,.,.
1,ReadingWITHinterference.jpg,3,3,612.8,88.2,855.9,122.3,-6.06,7.48,113.27,RIGHT,66,29,[ 13],13,LEFT,.,.,.
1,ReadingWITHinterference.jpg,3,3,885.8,117.0,212.3,257.0,-171.0,20.69,246.37,LEFT,84,30,[ 2],2,LEFT,.,.,.
1,ReadingWITHinterference.jpg,3,3,209.9,263.9,115.4,283.2,-171.19,2.93,81.48,LEFT,36,31,[ 2],2,LEFT,.,.,.
1,ReadingWITHinterference.jpg,3,3,112.3,274.4,348.5,256.8,3.23,7.29,121.51,RIGHT,60,32,[ 6],6,LEFT,.,.,.
1,ReadingWITHinterference.jpg,3,3,364.6,264.6,604.3,256.0,1.55,7.49,120.86,RIGHT,62,33,[ 10],10,LEFT,.,.,.
1,ReadingWITHinterference.jpg,3,3,621.7,266.5,887.2,286.4,-3.27,8.08,122.47,RIGHT,66,34,[ 14],14,LEFT,.,.,.
1,ReadingWITHinterference.jpg,3,3,895.9,292.3,176.2,444.3,-170.82,22.06,262.6,LEFT,84,35,[ 3],3,LEFT,.,.,.
1,ReadingWITHinterference.jpg,3,3,176.4,448.5,95.2,467.2,-170.08,2.52,74.14,LEFT,34,36,[ 3],3,LEFT,.,.,.
1,ReadingWITHinterference.jpg,3,3,96.0,469.0,323.1,460.8,1.57,6.99,158.87,RIGHT,44,37,[ 7],7,LEFT,.,.,.
1,ReadingWITHinterference.jpg,3,3,340.7,462.5,380.1,459.2,3.6,1.24,44.2,RIGHT,28,38,[ 7],7,LEFT,.,.,.
1,ReadingWITHinterference.jpg,3,3,376.2,455.5,617.2,468.0,-2.23,7.53,150.5,RIGHT,50,39,[ 11],11,LEFT,.,.,.
1,ReadingWITHinterference.jpg,3,3,621.4,462.6,594.6,451.6,162.84,0.88,36.46,LEFT,24,40,[ 11],11,LEFT,.,.,.
1,ReadingWITHinterference.jpg,3,3,600.2,453.7,851.3,439.4,2.48,7.69,123.97,RIGHT,62,41,[ 15],15,LEFT,.,.,.
1,ReadingWITHinterference.jpg,3,3,857.9,451.1,162.3,640.4,-168.3,21.46,243.87,LEFT,88,42,[ 4],4,LEFT,.,.,.
1,ReadingWITHinterference.jpg,3,3,162.6,645.1,98.4,663.1,-168.03,1.99,62.15,LEFT,32,43,[ 4],4,LEFT,.,.,.
1,ReadingWITHinterference.jpg,3,3,99.0,658.5,334.1,655.5,0.55,7.17,128.0,RIGHT,56,44,[ 8],8,LEFT,.,.,.
1,ReadingWITHinterference.jpg,3,3,356.1,658.1,615.8,667.0,-1.46,8.04,129.72,RIGHT,62,45,[ 12],12,LEFT,.,.,.
1,ReadingWITHinterference.jpg,3,3,628.6,675.1,882.6,682.1,-1.19,7.65,115.94,RIGHT,66,46,[ 16],16,LEFT,.,.,.
1,ReadingWITHinterference.jpg,3,3,894.0,681.8,430.6,1219.7,-139.55,17.96,204.14,LEFT,88,47,[ ],.,LEFT,.,.,.
1,ReadingWITHinterference.jpg,3,3,428.3,1209.2,387.3,1390.9,-107.87,3.91,72.45,DOWN,54,48,[ ],.,LEFT,.,.,.
1,ReadingWITHinterference.jpg,3,3,390.6,1394.5,520.0,622.0,76.85,17.08,243.98,UP,70,49,[ 12],12,LEFT,.,.,.
1,ReadingWITHinterference.jpg,3,3,527.7,610.3,401.5,472.0,140.63,5.12,91.39,LEFT,56,50,[ 7],7,LEFT,.,.,.
1,ReadingWITHinterference.jpg,3,3,395.7,458.0,578.6,227.1,43.46,7.94,158.72,RIGHT,50,51,[ 10],10,LEFT,.,.,.
1,ReadingWITHinterference.jpg,3,3,586.4,224.6,392.4,139.3,161.77,6.42,139.63,LEFT,46,52,[ 5],5,LEFT,.,.,.
1,ReadingWITHinterference.jpg,3,3,387.3,143.4,371.5,79.3,108.26,1.59,52.94,UP,30,53,[ 5],5,LEFT,.,.,.
1,ReadingWITHinterference.jpg,3,3,369.2,90.0,144.0,80.1,178.11,7.02,140.39,LEFT,50,54,"[ 1, 999]",1,LEFT,.,.,.
1,ReadingWITHinterference.jpg,3,3,142.5,87.0,59.7,34.5,154.32,2.8,82.38,LEFT,34,55,"[ 1, 999]",1,LEFT,.,.,.
1,ReadingWITHOUTinterference.jpg,4,4,1002.3,78.3,519.4,169.9,-171.76,14.79,224.03,LEFT,66,1,[ 9],9,LEFT,.,.,.
1,ReadingWITHOUTinterference.jpg,4,4,515.4,181.1,317.1,180.7,179.91,6.26,142.17,LEFT,44,2,[ 5],5,LEFT,.,.,.
1,ReadingWITHOUTinterference.jpg,4,4,315.9,182.5,251.5,183.1,-179.6,2.02,59.38,LEFT,34,3,[ 1],1,LEFT,.,.,.
1,ReadingWITHOUTinterference.jpg,4,4,252.0,183.7,330.5,176.6,3.89,2.47,72.77,RIGHT,34,4,[ 5],5,LEFT,.,.,.
1,ReadingWITHOUTinterference.jpg,4,4,332.6,177.2,265.0,179.3,-178.66,2.13,62.54,LEFT,34,5,[ 5],5,LEFT,.,.,.
1,ReadingWITHOUTinterference.jpg,4,4,268.8,185.0,338.4,175.8,5.67,2.2,68.84,RIGHT,32,6,[ 5],5,LEFT,.,.,.
1,ReadingWITHOUTinterference.jpg,4,4,336.0,175.7,435.7,170.8,2.11,3.15,63.04,RIGHT,50,7,[ 5],5,LEFT,.,.,.
1,ReadingWITHOUTinterference.jpg,4,4,450.7,168.2,495.2,171.6,-3.28,1.42,47.17,RIGHT,30,8,[ 5],5,LEFT,.,.,.
1,ReadingWITHOUTinterference.jpg,4,4,490.7,170.3,604.0,180.5,-3.86,3.6,71.99,RIGHT,50,9,[ 9],9,LEFT,.,.,.
1,ReadingWITHOUTinterference.jpg,4,4,619.3,189.6,741.0,193.8,-1.49,3.82,70.78,RIGHT,54,10,[ 10],10,LEFT,.,.,.
1,ReadingWITHOUTinterference.jpg,4,4,750.4,195.3,730.8,189.7,167.8,0.63,28.44,LEFT,22,11,[ 9],9,LEFT,.,.,.
1,ReadingWITHOUTinterference.jpg,4,4,741.7,200.0,181.5,157.0,176.67,17.48,218.51,LEFT,80,12,[ 1],1,LEFT,.,.,.
1,ReadingWITHOUTinterference.jpg,4,4,177.3,162.7,125.6,102.7,138.68,2.13,62.59,LEFT,34,13,"[ 1, 999]",1,LEFT,.,.,.
1,ReadingWITHOUTinterference.jpg,4,4,128.7,119.3,174.4,109.4,9.31,1.43,51.13,RIGHT,28,14,[ 1],1,LEFT,.,.,.
1,ReadingWITHOUTinterference.jpg,4,4,172.0,113.0,379.2,90.4,4.69,6.51,130.14,RIGHT,50,15,[ 5],5,LEFT,.,.,.
1,ReadingWITHOUTinterference.jpg,4,4,397.5,93.3,614.0,99.8,-1.29,6.83,106.74,RIGHT,64,16,[ 9],9,LEFT,.,.,.
1,ReadingWITHOUTinterference.jpg,4,4,622.3,110.9,846.3,131.6,-4.01,6.93,105.01,RIGHT,66,17,[ 13],13,LEFT,.,.,.
1,ReadingWITHOUTinterference.jpg,4,4,852.3,136.9,199.0,285.0,-170.19,20.34,236.48,LEFT,86,18,[ 2],2,LEFT,.,.,.
1,ReadingWITHOUTinterference.jpg,4,4,197.1,288.3,126.3,300.6,-172.48,2.21,64.93,LEFT,34,19,[ 2],2,LEFT,.,.,.
1,ReadingWITHOUTinterference.jpg,4,4,128.1,295.9,334.5,269.8,5.47,6.44,107.32,RIGHT,60,20,[ 6],6,LEFT,.,.,.
1,ReadingWITHOUTinterference.jpg,4,4,348.1,274.3,565.7,276.0,-0.34,6.88,110.89,RIGHT,62,21,[ 10],10,LEFT,.,.,.
1,ReadingWITHOUTinterference.jpg,4,4,577.3,279.4,626.4,283.5,-3.6,1.55,48.42,RIGHT,32,22,[ 10],10,LEFT,.,.,.
1,ReadingWITHOUTinterference.jpg,4,4,624.3,277.6,863.1,291.0,-2.45,7.37,111.6,RIGHT,66,23,[ 14],14,LEFT,.,.,.
1,ReadingWITHOUTinterference.jpg,4,4,874.3,299.3,152.2,447.3,-171.08,22.25,252.85,LEFT,88,24,[ 3],3,LEFT,.,.,.
1,ReadingWITHOUTinterference.jpg,4,4,150.5,458.1,103.7,479.9,-160.44,1.52,47.54,LEFT,32,25,[ 3],3,LEFT,.,.,.
1,ReadingWITHOUTinterference.jpg,4,4,100.1,474.7,325.1,471.6,0.6,6.97,158.33,RIGHT,44,26,[ 7],7,LEFT,.,.,.
1,ReadingWITHOUTinterference.jpg,4,4,341.2,474.5,616.7,476.3,-0.28,8.65,173.0,RIGHT,50,27,[ 11],11,LEFT,.,.,.
1,ReadingWITHOUTinterference.jpg,4,4,628.7,476.4,871.9,460.9,2.77,7.48,113.34,RIGHT,66,28,[ 15],15,LEFT,.,.,.
1,ReadingWITHOUTinterference.jpg,4,4,881.3,462.9,194.5,662.6,-167.52,21.35,254.14,LEFT,84,29,[ 4],4,LEFT,.,.,.
1,ReadingWITHOUTinterference.jpg,4,4,187.7,670.2,109.1,681.1,-174.03,2.41,70.76,LEFT,34,30,[ 4],4,LEFT,.,.,.
1,ReadingWITHOUTinterference.jpg,4,4,100.1,677.9,317.7,662.7,3.01,6.68,159.14,RIGHT,42,31,[ 8],8,LEFT,.,.,.
1,ReadingWITHOUTinterference.jpg,4,4,332.2,660.2,383.9,659.8,0.33,1.61,53.77,RIGHT,30,32,[ 8],8,LEFT,.,.,.
1,ReadingWITHOUTinterference.jpg,4,4,379.4,660.2,603.6,667.9,-1.47,6.99,116.45,RIGHT,60,33,[ 12],12,LEFT,.,.,.
1,ReadingWITHOUTinterference.jpg,4,4,614.8,671.1,860.0,686.6,-2.73,7.47,149.45,RIGHT,50,34,[ 16],16,LEFT,.,.,.
1,ReadingWITHOUTinterference.jpg,4,4,873.3,687.3,401.0,1353.9,-134.31,19.95,212.19,DOWN,94,35,[ ],.,LEFT,.,.,.
1,ReadingWITHOUTinterference.jpg,4,4,407.0,1356.5,852.7,599.8,50.98,20.95,156.31,UP,134,36,[ 16],16,LEFT,42,10526,10486
1,ReadingWITHOUTinterference.jpg,4,4,851.0,596.4,883.8,681.1,-63.09,2.16,63.64,DOWN,34,37,[ 16],16,LEFT,.,.,.
1,ReadingWITHOUTinterference.jpg,4,4,888.5,671.2,730.5,195.3,113.57,11.92,186.28,UP,64,38,[ 10],10,LEFT,.,.,.
1,ReadingWITHOUTinterference.jpg,4,4,728.4,189.6,622.6,74.9,140.74,4.23,105.75,LEFT,40,39,[ 9],9,LEFT,.,.,.
1,ReadingWITHOUTinterference.jpg,4,4,623.2,80.7,337.3,76.7,179.4,8.91,159.05,LEFT,56,40,[ 5],5,LEFT,.,.,.
1,ReadingWITHOUTinterference.jpg,4,4,328.2,73.9,66.2,68.5,179.11,8.03,138.37,LEFT,58,41,"[ 1, 999]",1,LEFT,.,.,.
2,NamingWITHinterference.jpg,5,1,519.1,174.5,205.00,199.60,-176.51,10.22,170.28,LEFT,60,1,[ 2],2,RIGHT,.,.,.
2,NamingWITHinterference.jpg,5,1,191.0,197.8,123.80,192.10,176.22,2.10,43.71,LEFT,48,2,[ 2],2,RIGHT,.,.,.
2,NamingWITHinterference.jpg,5,1,114.3,192.8,83.20,189.60,175.38,0.95,22.72,LEFT,42,3,[ 1],1,RIGHT,.,.,.
2,NamingWITHinterference.jpg,5,1,75.9,187.2,162.60,184.40,1.45,2.66,53.29,RIGHT,50,4,[ 1],1,RIGHT,.,.,.
2,NamingWITHinterference.jpg,5,1,177.7,187.8,262.30,184.90,1.52,2.67,53.48,RIGHT,50,5,[ 5],5,RIGHT,.,.,.
2,NamingWITHinterference.jpg,5,1,282.7,189.1,334.10,189.10,0.00,1.66,36.16,RIGHT,46,6,[ 5],5,RIGHT,.,.,.
2,NamingWITHinterference.jpg,5,1,345.3,189.8,314.10,190.70,-178.74,1.01,24.12,LEFT,42,7,[ 5],5,RIGHT,.,.,.
2,NamingWITHinterference.jpg,5,1,302.2,188.8,249.80,186.20,177.82,1.68,38.20,LEFT,44,8,[ 1],1,RIGHT,.,.,.
2,NamingWITHinterference.jpg,5,1,237.4,185.6,120.00,180.00,177.88,3.68,68.09,LEFT,54,9,[ 1],1,RIGHT,.,.,.
2,NamingWITHinterference.jpg,5,1,111.9,180.5,284.90,174.20,1.62,5.43,135.85,RIGHT,40,10,[ 5],5,RIGHT,.,.,.
2,NamingWITHinterference.jpg,5,1,303.0,183.4,409.20,179.70,1.52,3.46,66.55,RIGHT,52,11,[ 5],5,RIGHT,.,.,.
2,NamingWITHinterference.jpg,5,1,423.3,183.1,468.10,185.30,-2.12,1.48,32.27,RIGHT,46,12,[ 5],5,RIGHT,.,.,.
2,NamingWITHinterference.jpg,5,1,478.1,183.2,521.20,182.90,0.30,1.43,32.60,RIGHT,44,13,[ 9],9,RIGHT,.,.,.
2,NamingWITHinterference.jpg,5,1,530.9,185.5,591.60,184.90,0.43,2.03,44.06,RIGHT,46,14,[ 9],9,RIGHT,.,.,.
2,NamingWITHinterference.jpg,5,1,602.0,188.8,662.50,189.00,-0.14,2.02,42.15,RIGHT,48,15,[ 9],9,RIGHT,.,.,.
2,NamingWITHinterference.jpg,5,1,671.9,188.4,716.30,191.40,-2.90,1.49,33.79,RIGHT,44,16,[ 9],9,RIGHT,.,.,.
2,NamingWITHinterference.jpg,5,1,722.5,193.9,788.50,190.40,2.28,2.20,47.78,RIGHT,46,17,[ 13],13,RIGHT,.,.,.
2,NamingWITHinterference.jpg,5,1,801.1,193.8,843.50,194.90,-1.12,1.40,33.43,RIGHT,42,18,[ 14],14,RIGHT,.,.,.
2,NamingWITHinterference.jpg,5,1,844.8,196.7,935.90,176.80,9.41,3.03,19.41,RIGHT,156,19,[ 13],13,RIGHT,52,4180,4130
2,NamingWITHinterference.jpg,5,1,927.7,211.6,953.70,213.30,-2.85,0.85,30.28,RIGHT,28,20,[ 14],14,RIGHT,.,.,.
2,NamingWITHinterference.jpg,5,1,954.0,209.3,294.40,341.60,-171.28,21.53,219.65,LEFT,98,21,[ 6],6,RIGHT,.,.,.
2,NamingWITHinterference.jpg,5,1,283.9,345.5,241.90,232.40,115.82,3.08,96.12,UP,32,22,[ 2],2,RIGHT,.,.,.
2,NamingWITHinterference.jpg,5,1,233.2,203.7,127.00,193.70,175.82,3.32,59.33,LEFT,56,23,[ 2],2,RIGHT,.,.,.
2,NamingWITHinterference.jpg,5,1,112.8,193.9,88.30,189.30,171.61,0.75,18.85,LEFT,40,24,[ 1],1,RIGHT,.,.,.
2,NamingWITHinterference.jpg,5,1,81.1,189.1,220.00,182.90,2.00,4.29,82.49,RIGHT,52,25,[ 1],1,RIGHT,.,.,.
2,NamingWITHinterference.jpg,5,1,233.1,183.7,323.80,181.50,1.07,2.90,57.97,RIGHT,50,26,[ 5],5,RIGHT,.,.,.
2,NamingWITHinterference.jpg,5,1,336.1,183.6,411.90,183.80,-0.11,2.47,51.44,RIGHT,48,27,[ 5],5,RIGHT,.,.,.
2,NamingWITHinterference.jpg,5,1,424.6,186.5,475.40,190.00,-2.98,1.68,36.50,RIGHT,46,28,[ 5],5,RIGHT,.,.,.
2,NamingWITHinterference.jpg,5,1,485.3,184.6,354.50,182.00,179.14,4.27,76.34,LEFT,56,29,[ 5],5,RIGHT,.,.,.
2,NamingWITHinterference.jpg,5,1,339.9,182.4,381.10,186.30,-4.11,1.34,30.43,RIGHT,44,30,[ 5],5,RIGHT,.,.,.
2,NamingWITHinterference.jpg,5,1,390.6,183.5,447.90,186.90,-2.57,1.87,39.05,RIGHT,48,31,[ 5],5,RIGHT,.,.,.
2,NamingWITHinterference.jpg,5,1,456.9,188.0,515.90,184.90,2.27,1.94,40.46,RIGHT,48,32,[ 9],9,RIGHT,.,.,.
2,NamingWITHinterference.jpg,5,1,523.4,184.0,584.10,186.80,-1.99,2.01,41.83,RIGHT,48,33,[ 9],9,RIGHT,.,.,.
2,NamingWITHinterference.jpg,5,1,593.0,191.4,656.70,189.30,1.42,2.11,43.96,RIGHT,48,34,[ 9],9,RIGHT,.,.,.
2,NamingWITHinterference.jpg,5,1,668.7,199.5,401.60,1055.30,-113.16,21.70,241.08,DOWN,90,35,[ ],.,RIGHT,.,.,.
2,NamingWITHinterference.jpg,5,1,390.6,1091.7,391.50,1109.80,-85.98,0.39,10.91,.,36,36,[ ],.,RIGHT,.,.,.
2,NamingWITHinterference.jpg,5,1,367.1,1111.3,611.20,268.60,68.33,21.02,150.11,UP,140,37,[ 10],10,RIGHT,4,8182,8180
2,NamingWITHinterference.jpg,5,1,603.0,310.8,276.50,355.10,-174.14,10.74,131.02,LEFT,82,38,[ 6],6,RIGHT,.,.,.
2,NamingWITHinterference.jpg,5,1,281.8,352.6,208.50,346.50,176.34,2.33,48.58,LEFT,48,39,[ 2],2,RIGHT,.,.,.
2,NamingWITHinterference.jpg,5,1,190.1,341.4,297.60,338.50,1.19,3.41,65.64,RIGHT,52,40,[ 6],6,RIGHT,.,.,.
2,NamingWITHinterference.jpg,5,1,306.9,338.3,489.10,244.60,21.30,6.40,114.31,RIGHT,56,41,[ 6],6,RIGHT,.,.,.
2,NamingWITHinterference.jpg,5,1,500.2,235.2,363.90,222.80,176.07,4.51,77.74,LEFT,58,42,[ 6],6,RIGHT,.,.,.
2,NamingWITHinterference.jpg,5,1,352.1,225.5,152.30,96.60,153.59,7.09,110.83,LEFT,64,43,"[ 1, 999]",1,RIGHT,.,.,.
2,NamingWITHinterference.jpg,5,1,140.1,83.6,118.80,78.00,168.41,0.67,17.66,LEFT,38,44,"[ 1, 999]",1,RIGHT,.,.,.
2,NamingWITHinterference.jpg,5,1,114.1,77.1,143.90,80.80,-5.53,0.93,22.04,RIGHT,42,45,"[ 1, 999]",1,RIGHT,.,.,.
